"Date","Year","Month","Day","Time","Site","Temp_max","Temp_min","Temp_mean","Temp_max.lag1","Temp_max.lag2","Temp_max.lag3","Temp_min.lag1","Temp_min.lag2","Temp_min.lag3","Temp_mean.lag1","Temp_mean.lag2","Temp_mean.lag3","Variety","LT50","LT90","LT10","Measurement","cherry_model_raw","cherry_model","cherry_model_final","Sweetheart_cherry_model","cherry_model_accumulated","Sweetheart_cherry_forcingBB","Sweetheart_cherry_forcingBB_final","Sweetheart_cherry_forcingBB_final_log","Sweetheart_cherry_model_forcingBB"
2022-01-13,2022,1,13,"12:00:00","Savanna",7.34,-0.84,2.04,1.59,1.15,-0.73,-1.27,-4.83,-10.09,0.25,-2.05,-5.88,NA,NA,NA,NA,NA,0.9952,1104.6989,1119,1,1489.5167,0.0774,9.8105,2.9862,1
2022-01-14,2022,1,14,"12:00:00","Savanna",0.58,-0.93,-0.08,7.34,1.59,1.15,-0.84,-1.27,-4.83,2.04,0.25,-2.05,NA,NA,NA,NA,NA,1,1128.6357,1119,1,1513.4535,0,9.9895,2.9952,1
2022-01-15,2022,1,15,"12:00:00","Savanna",3.33,-1.64,0.52,0.58,7.34,1.59,-0.93,-0.84,-1.27,-0.08,2.04,0.25,NA,NA,NA,NA,NA,1,1152.6357,1119,1,1537.4535,0,9.9895,2.9952,1
2022-01-16,2022,1,16,"12:00:00","Savanna",0.41,-1.58,-0.63,3.33,0.58,7.34,-1.64,-0.93,-0.84,0.52,-0.08,2.04,NA,NA,NA,NA,NA,1,1176.6357,1119,1,1561.4535,0,9.9895,2.9952,1
2022-01-17,2022,1,17,"12:00:00","Savanna",0.91,-3.01,-1.6,0.41,3.33,0.58,-1.58,-1.64,-0.93,-0.63,0.52,-0.08,"Sweetheart",-17.54,-20.45,-15.46,"DTA",1,1195.6357,1119,1,1580.4535,0,9.9895,2.9952,1
2022-01-18,2022,1,18,"12:00:00","Savanna",3.06,-4.05,-0.92,0.91,0.41,3.33,-3.01,-1.58,-1.64,-1.6,-0.63,0.52,NA,NA,NA,NA,NA,1,1204.6357,1119,1,1589.4535,0,9.9895,2.9952,1
2022-01-19,2022,1,19,"12:00:00","Savanna",0.72,-2.19,-1.01,3.06,0.91,0.41,-4.05,-3.01,-1.58,-0.92,-1.6,-0.63,NA,NA,NA,NA,NA,1,1226.6357,1119,1,1611.4535,0,9.9895,2.9952,1
2022-01-20,2022,1,20,"12:00:00","Savanna",4.82,-1.78,0.33,0.72,3.06,0.91,-2.19,-4.05,-3.01,-1.01,-0.92,-1.6,NA,NA,NA,NA,NA,1,1250.6357,1119,1,1635.4535,0,9.9895,2.9952,1
2022-01-21,2022,1,21,"12:00:00","Savanna",6.89,-3.93,2.18,4.82,0.72,3.06,-1.78,-2.19,-4.05,0.33,-1.01,-0.92,NA,NA,NA,NA,NA,0.9834,1274.619,1119,1,1659.4367,0.0849,10.0744,2.9994,1
2022-01-22,2022,1,22,"12:00:00","Savanna",-1.76,-7.03,-4.58,6.89,4.82,0.72,-3.93,-1.78,-2.19,2.18,0.33,-1.01,NA,NA,NA,NA,NA,0,1281.5831,1119,1,1666.4009,0,10.3175,3.0115,1
2022-01-23,2022,1,23,"12:00:00","Savanna",-1.44,-6.9,-4.76,-1.76,6.89,4.82,-7.03,-3.93,-1.78,-4.58,2.18,0.33,NA,NA,NA,NA,NA,0,1282.5831,1119,1,1667.4009,0,10.3175,3.0115,1
2022-01-24,2022,1,24,"12:00:00","Savanna",1.21,-6.83,-3.8,-1.44,-1.76,6.89,-6.9,-7.03,-3.93,-4.76,-4.58,2.18,NA,NA,NA,NA,NA,1,1285.5831,1119,1,1670.4009,0,10.3175,3.0115,1
2022-01-25,2022,1,25,"12:00:00","Savanna",-4.2,-8.46,-5.92,1.21,-1.44,-1.76,-6.83,-6.9,-7.03,-3.8,-4.76,-4.58,NA,NA,NA,NA,NA,0,1290.5831,1119,1,1675.4009,0,10.3175,3.0115,1
2022-01-26,2022,1,26,"12:00:00","Savanna",-4.11,-7.16,-5.55,-4.2,1.21,-1.44,-8.46,-6.83,-6.9,-5.92,-3.8,-4.76,NA,NA,NA,NA,NA,0,1290.5831,1119,1,1675.4009,0,10.3175,3.0115,1
2022-01-27,2022,1,27,"12:00:00","Savanna",-4.83,-6.36,-5.8,-4.11,-4.2,1.21,-7.16,-8.46,-6.83,-5.55,-5.92,-3.8,NA,NA,NA,NA,NA,0,1290.5831,1119,1,1675.4009,0,10.3175,3.0115,1
2022-01-28,2022,1,28,"12:00:00","Savanna",-2.68,-6.83,-4.98,-4.83,-4.11,-4.2,-6.36,-7.16,-8.46,-5.8,-5.55,-5.92,NA,NA,NA,NA,NA,0,1290.5831,1119,1,1675.4009,0,10.3175,3.0115,1
2022-01-29,2022,1,29,"12:00:00","Savanna",-2.45,-8.8,-5.9,-2.68,-4.83,-4.11,-6.83,-6.36,-7.16,-4.98,-5.8,-5.55,NA,NA,NA,NA,NA,0,1290.5831,1119,1,1675.4009,0,10.3175,3.0115,1
2022-01-30,2022,1,30,"12:00:00","Savanna",-3.01,-5.95,-4.58,-2.45,-2.68,-4.83,-8.8,-6.83,-6.36,-5.9,-4.98,-5.8,NA,NA,NA,NA,NA,0,1290.5831,1119,1,1675.4009,0,10.3175,3.0115,1
2022-01-31,2022,1,31,"12:00:00","Savanna",1.7,-8.46,-2.85,-3.01,-2.45,-2.68,-5.95,-8.8,-6.83,-4.58,-5.9,-4.98,NA,NA,NA,NA,NA,1,1295.5831,1119,1,1680.4009,0,10.3175,3.0115,1
2022-02-01,2022,2,1,"12:00:00","Savanna",0.63,-10.41,-3.44,1.7,-3.01,-2.45,-8.46,-5.95,-8.8,-2.85,-4.58,-5.9,"Sweetheart",-17.26,-19.97,-14.55,"DTA",1,1304.5831,1119,1,1689.4009,0,10.3175,3.0115,1
2022-02-02,2022,2,2,"12:00:00","Savanna",-8.6,-14.47,-11.03,0.63,1.7,-3.01,-10.41,-8.46,-5.95,-3.44,-2.85,-4.58,NA,NA,NA,NA,NA,0,1308.5831,1119,1,1693.4009,0,10.3175,3.0115,1
2022-02-03,2022,2,3,"12:00:00","Savanna",-3.15,-11.87,-7.98,-8.6,0.63,1.7,-14.47,-10.41,-8.46,-11.03,-3.44,-2.85,NA,NA,NA,NA,NA,0,1308.5831,1119,1,1693.4009,0,10.3175,3.0115,1
2022-02-04,2022,2,4,"12:00:00","Savanna",1.15,-11.08,-4.82,-3.15,-8.6,0.63,-11.87,-14.47,-10.41,-7.98,-11.03,-3.44,NA,NA,NA,NA,NA,0,1308.5831,1119,1,1693.4009,0,10.3175,3.0115,1
2022-02-05,2022,2,5,"12:00:00","Savanna",10.17,-6.2,1.25,1.15,-3.15,-8.6,-11.08,-11.87,-14.47,-4.82,-7.98,-11.03,NA,NA,NA,NA,NA,0.9248,1318.5079,1119,1,1703.3257,0.0994,10.4168,3.0164,1
2022-02-06,2022,2,6,"12:00:00","Savanna",4.87,-4.5,-0.81,10.17,1.15,-3.15,-6.2,-11.08,-11.87,1.25,-4.82,-7.98,NA,NA,NA,NA,NA,1,1339.1178,1119,1,1723.9356,0,11.1238,3.0504,1
2022-02-07,2022,2,7,"12:00:00","Savanna",9.66,-6.26,1.31,4.87,10.17,1.15,-4.5,-6.2,-11.08,-0.81,1.25,-4.82,NA,NA,NA,NA,NA,1,1347.1178,1119,1,1731.9355,0,11.1238,3.0504,1
2022-02-08,2022,2,8,"12:00:00","Savanna",6.36,-1.13,2.59,9.66,4.87,10.17,-6.26,-4.5,-6.2,1.31,-0.81,1.25,NA,NA,NA,NA,NA,0.9931,1369.858,1119,1,1754.6758,0.0794,12.3981,3.109,1
2022-02-09,2022,2,9,"12:00:00","Savanna",5.49,-2.04,0.83,6.36,9.66,4.87,-1.13,-6.26,-4.5,2.59,1.31,-0.81,NA,NA,NA,NA,NA,0.9998,1392.8555,1119,1,1777.6733,0.0652,12.6035,3.1181,1
2022-02-10,2022,2,10,"12:00:00","Savanna",11.08,-2.22,2.24,5.49,6.36,9.66,-2.04,-1.13,-6.26,0.83,2.59,1.31,NA,NA,NA,NA,NA,1,1412.8549,1119,1,1797.6727,0,12.6721,3.1211,1
2022-02-11,2022,2,11,"12:00:00","Savanna",7.42,-3.81,1.82,11.08,5.49,6.36,-2.22,-2.04,-1.13,2.24,0.83,2.59,NA,NA,NA,NA,NA,0.9498,1434.8837,1119,1,1819.7015,0.0946,13.6525,3.1635,1
2022-02-12,2022,2,12,"12:00:00","Savanna",3.41,-7.71,-2.84,7.42,11.08,5.49,-3.81,-2.22,-2.04,1.82,2.24,0.83,NA,NA,NA,NA,NA,1,1444.8384,1119,1,1829.6561,0,13.9019,3.174,1
2022-02-13,2022,2,13,"12:00:00","Savanna",5.46,-7.67,-2.26,3.41,7.42,11.08,-7.71,-3.81,-2.22,-2.84,1.82,2.24,NA,NA,NA,NA,NA,1,1453.8384,1119,1,1838.6561,0,13.9019,3.174,1
2022-02-14,2022,2,14,"12:00:00","Savanna",0.5,-3.78,-1.53,5.46,3.41,7.42,-7.67,-7.71,-3.81,-2.26,-2.84,1.82,"Sweetheart",-16.27,-17.76,-13.33,"DTA",1,1463.8374,1119,1,1848.6552,0,14.1013,3.1823,1
2022-02-15,2022,2,15,"12:00:00","Savanna",9.36,-2.07,3.59,0.5,5.46,3.41,-3.78,-7.67,-7.71,-1.53,-2.26,-2.84,NA,NA,NA,NA,NA,0.8751,1486.6943,1119,1,1871.512,0.107,14.2938,3.1902,1
2022-02-16,2022,2,16,"12:00:00","Savanna",7.67,-3.21,3.47,9.36,0.5,5.46,-2.07,-3.78,-7.67,3.59,-1.53,-2.26,NA,NA,NA,NA,NA,0.9997,1509.9609,1119,1,1894.7787,0.0666,15.1735,3.2258,1
2022-02-17,2022,2,17,"12:00:00","Savanna",9.19,-3.69,3.76,7.67,9.36,0.5,-3.21,-2.07,-3.78,3.47,3.59,-1.53,NA,NA,NA,NA,NA,0.9996,1528.8209,1119,1,1913.6387,0.0675,15.5973,3.2425,1
2022-02-18,2022,2,18,"12:00:00","Savanna",9.46,0.02,5.19,9.19,7.67,9.36,-3.69,-3.21,-2.07,3.76,3.47,3.59,NA,NA,NA,NA,NA,0.6665,1551.1001,1119,1,1935.9179,0.1318,17.1069,3.2998,1
2022-02-19,2022,2,19,"12:00:00","Savanna",7.19,-1.53,2.92,9.46,9.19,7.67,0.02,-3.69,-3.21,5.19,3.76,3.47,NA,NA,NA,NA,NA,0.9799,1574.3136,1119,1,1959.1314,0.0863,17.949,3.3304,1
2022-02-20,2022,2,20,"12:00:00","Savanna",6,-1.16,1.45,7.19,9.46,9.19,-1.53,0.02,-3.69,2.92,5.19,3.76,NA,NA,NA,NA,NA,1,1598.2481,1119,1,1983.0658,0,18.4792,3.3492,1
2022-02-21,2022,2,21,"12:00:00","Savanna",-1.78,-10.27,-5.86,6,7.19,9.46,-1.16,-1.53,0.02,1.45,2.92,5.19,NA,NA,NA,NA,NA,0,1610.2452,1119,1,1995.063,0,18.554,3.3518,1
2022-02-22,2022,2,22,"12:00:00","Savanna",-6.96,-14.55,-10.39,-1.78,6,7.19,-10.27,-1.16,-1.53,-5.86,1.45,2.92,NA,NA,NA,NA,NA,0,1610.2452,1119,1,1995.063,0,18.554,3.3518,1
2022-02-23,2022,2,23,"12:00:00","Savanna",-8.3,-18.61,-12.71,-6.96,-1.78,6,-14.55,-10.27,-1.16,-10.39,-5.86,1.45,NA,NA,NA,NA,NA,0,1610.2452,1119,1,1995.063,0,18.554,3.3518,1
2022-02-24,2022,2,24,"12:00:00","Savanna",-4.26,-11.83,-9.02,-8.3,-6.96,-1.78,-18.61,-14.55,-10.27,-12.71,-10.39,-5.86,NA,NA,NA,NA,NA,0,1610.2452,1119,1,1995.063,0,18.554,3.3518,1
2022-02-25,2022,2,25,"12:00:00","Savanna",-2.83,-14.43,-9.13,-4.26,-8.3,-6.96,-11.83,-18.61,-14.55,-9.02,-12.71,-10.39,NA,NA,NA,NA,NA,0,1610.2452,1119,1,1995.063,0,18.554,3.3518,1
2022-02-26,2022,2,26,"12:00:00","Savanna",0.8,-11.01,-4.32,-2.83,-4.26,-8.3,-14.43,-11.83,-18.61,-9.13,-9.02,-12.71,NA,NA,NA,NA,NA,1,1611.2452,1119,1,1996.063,0,18.554,3.3518,1
2022-02-27,2022,2,27,"12:00:00","Savanna",3.78,-0.87,0.53,0.8,-2.83,-4.26,-11.01,-14.43,-11.83,-4.32,-9.13,-9.02,NA,NA,NA,NA,NA,1,1635.2452,1119,1,2020.063,0,18.554,3.3518,1
2022-02-28,2022,2,28,"12:00:00","Savanna",3.09,-0.9,0.65,3.78,0.8,-2.83,-0.87,-11.01,-14.43,0.53,-4.32,-9.13,NA,NA,NA,NA,NA,1,1659.2452,1119,1,2044.063,0,18.554,3.3518,1
2022-03-01,2022,3,1,"12:00:00","Savanna",6.51,-0.4,2.28,3.09,3.78,0.8,-0.9,-0.87,-11.01,0.65,0.53,-4.32,"Sweetheart",-15.68,-17.9,-13.42,"DTA",1,1683.2452,1119,1,2068.063,0,18.554,3.3518,1
2022-03-02,2022,3,2,"12:00:00","Savanna",5.69,-0.62,1.66,6.51,3.09,3.78,-0.4,-0.9,-0.87,2.28,0.65,0.53,NA,NA,NA,NA,NA,1,1707.2311,1119,1,2092.0489,0,18.8428,3.3619,1
2022-03-03,2022,3,3,"12:00:00","Savanna",6.26,0.52,2.89,5.69,6.51,3.09,-0.62,-0.4,-0.9,1.66,2.28,0.65,NA,NA,NA,NA,NA,0.9966,1731.2265,1119,1,2116.0442,0.0758,19.0537,3.3691,1
2022-03-04,2022,3,4,"12:00:00","Savanna",7.44,0.55,4.35,6.26,5.69,6.51,0.52,-0.62,-0.4,2.89,1.66,2.28,NA,NA,NA,NA,NA,0.9992,1755.1615,1119,1,2139.9792,0.0699,19.5832,3.3872,1
2022-03-05,2022,3,5,"12:00:00","Savanna",7.7,-3.15,1.94,7.44,6.26,5.69,0.55,0.52,-0.62,4.35,2.89,1.66,NA,NA,NA,NA,NA,0.9942,1776.1209,1119,1,2160.9386,0.0784,20.2252,3.4087,1
2022-03-06,2022,3,6,"12:00:00","Savanna",7.8,-2.51,2.46,7.7,7.44,6.26,-3.15,0.55,0.52,1.94,4.35,2.89,NA,NA,NA,NA,NA,0.9994,1798.9523,1119,1,2183.77,0.069,20.7805,3.4269,1
2022-03-07,2022,3,7,"12:00:00","Savanna",9.78,-1.13,4.55,7.8,7.7,7.44,-2.51,-3.15,0.55,2.46,1.94,4.35,NA,NA,NA,NA,NA,0.8587,1822.1914,1119,1,2207.0091,0.1092,21.5552,3.4517,1
2022-03-08,2022,3,8,"12:00:00","Savanna",4.04,-1.87,1.53,9.78,7.8,7.7,-1.13,-2.51,-3.15,4.55,2.46,1.94,NA,NA,NA,NA,NA,1,1845.4953,1119,1,2230.313,0,22.2409,3.4732,1
2022-03-09,2022,3,9,"12:00:00","Savanna",0.05,-9.27,-4.25,4.04,9.78,7.8,-1.87,-1.13,-2.51,1.53,4.55,2.46,NA,NA,NA,NA,NA,1,1858.4953,1119,1,2243.313,0,22.2409,3.4732,1
2022-03-10,2022,3,10,"12:00:00","Savanna",2.07,-11.15,-4.22,0.05,4.04,9.78,-9.27,-1.87,-1.13,-4.25,1.53,4.55,NA,NA,NA,NA,NA,1,1865.4953,1119,1,2250.313,0,22.2409,3.4732,1
2022-03-11,2022,3,11,"12:00:00","Savanna",2.53,-4.47,-0.97,2.07,0.05,4.04,-11.15,-9.27,-1.87,-4.22,-4.25,1.53,NA,NA,NA,NA,NA,1,1876.4953,1119,1,2261.313,0,22.2409,3.4732,1
2022-03-12,2022,3,12,"12:00:00","Savanna",5.38,-0.93,1.51,2.53,2.07,0.05,-4.47,-11.15,-9.27,-0.97,-4.22,-4.25,NA,NA,NA,NA,NA,1,1900.4953,1119,1,2285.313,0,22.2409,3.4732,1
2022-03-13,2022,3,13,"12:00:00","Savanna",8.82,-0.59,3.6,5.38,2.53,2.07,-0.93,-4.47,-11.15,1.51,-0.97,-4.22,NA,NA,NA,NA,NA,0.9902,1924.4846,1119,1,2309.3024,0.0814,22.5213,3.4819,1
2022-03-14,2022,3,14,"12:00:00","Savanna",9.26,2.66,5.88,8.82,5.38,2.53,-0.59,-0.93,-4.47,3.6,1.51,-0.97,NA,NA,NA,NA,NA,0.8195,1947.5083,1119,1,2332.326,0.1141,23.5178,3.5121,1
2022-03-15,2022,3,15,"12:00:00","Savanna",9.02,2.15,5.21,9.26,8.82,5.38,2.66,-0.59,-0.93,5.88,3.6,1.51,NA,NA,NA,NA,NA,0.9248,1970.2939,1119,1,2355.1117,0.0994,24.8717,3.5517,1
2022-03-16,2022,3,16,"12:00:00","Savanna",9.66,1.18,5.38,9.02,9.26,8.82,2.15,2.66,-0.59,5.21,5.88,3.6,NA,NA,NA,NA,NA,0.9817,1993.2822,1119,1,2378.1,0.0856,26.0043,3.5836,1
2022-03-17,2022,3,17,"12:00:00","Savanna",6.28,0.05,3.14,9.66,9.02,9.26,1.18,2.15,2.66,5.38,5.21,5.88,NA,NA,NA,NA,NA,1,2016.0042,1119,1,2400.8219,0,26.8949,3.6081,1
2022-03-18,2022,3,18,"12:00:00","Savanna",8.3,-1.64,3.37,6.28,9.66,9.02,0.05,1.18,2.15,3.14,5.38,5.21,NA,NA,NA,NA,NA,0.9789,2039.9466,1119,1,2424.7644,0.0867,27.5769,3.6264,1
2022-03-19,2022,3,19,"12:00:00","Savanna",8.17,0.96,3.19,8.3,6.28,9.66,-1.64,0.05,1.18,3.37,3.14,5.38,NA,NA,NA,NA,NA,1,2063.4742,1119,1,2448.2919,0,28.1574,3.6417,1
2022-03-20,2022,3,20,"12:00:00","Savanna",7.42,0.25,3.41,8.17,8.3,6.28,0.96,-1.64,0.05,3.19,3.37,3.14,NA,NA,NA,NA,NA,0.9878,2087.3161,1119,1,2472.1339,0.0828,28.7865,3.6581,1
2022-03-21,2022,3,21,"12:00:00","Savanna",8.39,0.52,4.44,7.42,8.17,8.3,0.25,0.96,-1.64,3.41,3.19,3.37,NA,NA,NA,NA,NA,0.9099,2111.1323,1119,1,2495.9501,0.1019,29.2316,3.6695,1
2022-03-22,2022,3,22,"12:00:00","Savanna",7.52,2.74,5.21,8.39,7.42,8.17,0.52,0.25,0.96,4.44,3.41,3.19,NA,NA,NA,NA,NA,0.9992,2134.4508,1119,1,2519.2686,0.0699,30.0729,3.6907,1
2022-03-23,2022,3,23,"12:00:00","Savanna",11.49,4.09,7.76,7.52,8.39,7.42,2.74,0.52,0.25,5.21,4.44,3.41,NA,NA,NA,NA,NA,0.5514,2156.9833,1119,1,2541.8011,0.1453,31.6175,3.7285,1
2022-03-24,2022,3,24,"12:00:00","Savanna",8.94,0.88,5.01,11.49,7.52,8.39,4.09,2.74,0.52,7.76,5.21,4.44,"Sweetheart",-6.05,-6.71,-5.38,"manual",0.8933,2177.0574,1119,1,2561.8752,0.1044,33.8372,3.7805,1
2022-03-25,2022,3,25,"12:00:00","Savanna",10.69,0.82,5.23,8.94,11.49,7.52,0.88,4.09,2.74,5.01,7.76,5.21,NA,NA,NA,NA,NA,0.8415,2199.8757,1119,1,2584.6934,0.1114,34.9064,3.8046,1
2022-03-26,2022,3,26,"12:00:00","Savanna",12.17,2.21,6.98,10.69,8.94,11.49,0.82,0.88,4.09,5.23,5.01,7.76,NA,NA,NA,NA,NA,0.3505,2219.7806,1119,1,2604.5984,0.174,36.4089,3.8375,1
2022-03-27,2022,3,27,"12:00:00","Savanna",13.09,4.19,7.75,12.17,10.69,8.94,2.21,0.82,0.88,6.98,5.23,5.01,NA,NA,NA,NA,NA,0.6206,2238.4116,1119,1,2623.2294,0.137,38.5523,3.8826,1
2022-03-28,2022,3,28,"12:00:00","Savanna",13.02,4.14,7.78,13.09,12.17,10.69,4.19,2.21,0.82,7.75,6.98,5.23,NA,NA,NA,NA,NA,0.2679,2256.3476,1119,1,2641.1654,0.1897,41.0669,3.9331,1
2022-03-29,2022,3,29,"12:00:00","Savanna",14.1,-1.33,6.26,13.02,13.09,12.17,4.14,4.19,2.21,7.78,7.75,6.98,NA,NA,NA,NA,NA,0.466,2274.5619,1119,1,2659.3796,0.1564,43.2798,3.9756,1
2022-03-30,2022,3,30,"12:00:00","Savanna",10.49,2.4,6.34,14.1,13.02,13.09,-1.33,4.14,4.19,6.26,7.78,7.75,NA,NA,NA,NA,NA,0.4748,2292.6136,1119,1,2677.4314,0.1552,45.2891,4.0126,1
2022-03-31,2022,3,31,"12:00:00","Savanna",8.77,2.34,5.48,10.49,14.1,13.02,2.4,-1.33,4.14,6.34,6.26,7.78,NA,NA,NA,NA,NA,0.9907,2314.3125,1119,1,2699.1302,0.0811,46.8357,4.0402,1
2022-04-01,2022,4,1,"12:00:00","Savanna",10.66,-0.56,5.4,8.77,10.49,14.1,2.34,2.4,-1.33,5.48,6.34,6.26,NA,NA,NA,NA,NA,0.8904,2337.761,1119,1,2722.5788,0.1048,47.9715,4.06,1
2022-04-02,2022,4,2,"12:00:00","Savanna",9.58,2.05,5.82,10.66,8.77,10.49,-0.56,2.34,2.4,5.4,5.48,6.34,NA,NA,NA,NA,NA,0.7841,2358.8436,1119,1,2743.6613,0.1183,49.7067,4.0894,1
2022-04-03,2022,4,3,"12:00:00","Savanna",10.1,0.44,5.68,9.58,10.66,8.77,2.05,-0.56,2.34,5.82,5.4,5.48,NA,NA,NA,NA,NA,0.5836,2381.1556,1119,1,2765.9734,0.1414,50.9126,4.1094,1
2022-04-04,2022,4,4,"12:00:00","Savanna",8.82,1.53,5.69,10.1,9.58,10.66,0.44,2.05,-0.56,5.68,5.82,5.4,NA,NA,NA,NA,NA,0.78,2401.9527,1119,1,2786.7705,0.1188,52.6217,4.1371,1
2022-04-05,2022,4,5,"12:00:00","Savanna",9.9,2.5,4.95,8.82,10.1,9.58,1.53,0.44,2.05,5.69,5.68,5.82,NA,NA,NA,NA,NA,0.9402,2425.413,1119,1,2810.2308,0.0966,53.8913,4.1572,1
2022-04-06,2022,4,6,"12:00:00","Savanna",10.35,-2.68,4.94,9.9,8.82,10.1,2.5,1.53,0.44,4.95,5.69,5.68,NA,NA,NA,NA,NA,0.8814,2446.1543,1119,1,2830.972,0.1061,54.9676,4.1739,1
2022-04-07,2022,4,7,"12:00:00","Savanna",16.18,1.97,8.68,10.35,9.9,8.82,-2.68,2.5,1.53,4.94,4.95,5.69,NA,NA,NA,NA,NA,0.2088,2466.8303,1119,1,2851.6481,0.2034,56.4432,4.1963,1
2022-04-08,2022,4,8,"12:00:00","Savanna",12.87,4.51,8.67,16.18,10.35,9.9,1.97,-2.68,2.5,8.68,4.94,4.95,NA,NA,NA,NA,NA,0.3167,2476.001,1119,1,2860.8188,0.18,60.1573,4.2507,1
2022-04-09,2022,4,9,"12:00:00","Savanna",5.36,-1.19,1.3,12.87,16.18,10.35,4.51,1.97,-2.68,8.67,8.68,4.94,NA,NA,NA,NA,NA,0.9997,2497.9675,1119,1,2882.7853,0.0672,62.1619,4.2789,1
2022-04-10,2022,4,10,"12:00:00","Savanna",5.08,-3.93,1.19,5.36,12.87,16.18,-1.19,4.51,1.97,1.3,8.67,8.68,NA,NA,NA,NA,NA,0.9999,2518.9674,1119,1,2903.7852,0.0641,62.226,4.2798,1
2022-04-11,2022,4,11,"12:00:00","Savanna",7.39,-2.04,1.98,5.08,5.36,12.87,-3.93,-1.19,4.51,1.19,1.3,8.67,NA,NA,NA,NA,NA,0.9999,2541.9671,1119,1,2926.7849,0.0635,62.3533,4.2816,1
2022-04-12,2022,4,12,"12:00:00","Savanna",5.33,-1.7,1.71,7.39,5.08,5.36,-2.04,-3.93,-1.19,1.98,1.19,1.3,NA,NA,NA,NA,NA,1,2565.8109,1119,1,2950.6287,0,62.7887,4.2876,1
2022-04-13,2022,4,13,"12:00:00","Savanna",6.08,-3.75,0.76,5.33,7.39,5.08,-1.7,-2.04,-3.93,1.71,1.98,1.19,NA,NA,NA,NA,NA,1,2581.8104,1119,1,2966.6281,0,62.9214,4.2894,1
2022-04-14,2022,4,14,"12:00:00","Savanna",6.05,-3.81,0.98,6.08,5.33,7.39,-3.75,-1.7,-2.04,0.76,1.71,1.98,NA,NA,NA,NA,NA,0.9999,2599.8045,1119,1,2984.6222,0,63.1384,4.2924,1
2022-04-15,2022,4,15,"12:00:00","Savanna",4.95,-3.96,1.12,6.05,6.08,5.33,-3.81,-3.75,-1.7,0.98,0.76,1.71,NA,NA,NA,NA,NA,1,2617.8006,1119,1,3002.6184,0,63.3459,4.2952,1
2022-04-16,2022,4,16,"12:00:00","Savanna",8.24,-3.01,2.82,4.95,6.05,6.08,-3.96,-3.81,-3.75,1.12,0.98,0.76,NA,NA,NA,NA,NA,0.9995,2634.8,1119,1,3019.6178,0.0681,63.414,4.2961,1
2022-04-17,2022,4,17,"12:00:00","Savanna",11.93,1.7,5.9,8.24,4.95,6.05,-3.01,-3.96,-3.81,2.82,1.12,0.98,NA,NA,NA,NA,NA,0.7719,2657.9881,1119,1,3042.8058,0.1198,64.453,4.3102,1
2022-04-18,2022,4,18,"12:00:00","Savanna",5.64,2.4,3.9,11.93,8.24,4.95,1.7,-3.01,-3.96,5.9,2.82,1.12,NA,NA,NA,NA,NA,0.9992,2679.075,1119,1,3063.8928,0.0699,65.8689,4.329,1
2022-04-19,2022,4,19,"12:00:00","Savanna",10.47,0.8,5.9,5.64,11.93,8.24,2.4,1.7,-3.01,3.9,5.9,2.82,NA,NA,NA,NA,NA,0.9442,2702.6164,1119,1,3087.4342,0.0958,66.2643,4.3342,1
2022-04-20,2022,4,20,"12:00:00","Savanna",11.22,-3.09,4.68,10.47,5.64,11.93,0.8,2.4,1.7,5.9,3.9,5.9,NA,NA,NA,NA,NA,0.9099,2721.2926,1119,1,3106.1104,0.1019,67.7222,4.3531,1
2022-04-21,2022,4,21,"12:00:00","Savanna",7.52,1.02,4.11,11.22,10.47,5.64,-3.09,0.8,2.4,4.68,5.9,3.9,NA,NA,NA,NA,NA,1,2742.4999,1119,1,3127.3177,0,68.8723,4.3678,1
2022-04-22,2022,4,22,"12:00:00","Savanna",12.8,-1.47,6,7.52,11.22,10.47,1.02,-3.09,0.8,4.11,4.68,5.9,NA,NA,NA,NA,NA,0.4147,2764.9441,1119,1,3149.7619,0.1637,69.7156,4.3785,1
2022-04-23,2022,4,23,"12:00:00","Savanna",16.37,1.37,9.36,12.8,7.52,11.22,-1.47,1.02,-3.09,6,4.11,4.68,NA,NA,NA,NA,NA,0.0658,2781.5922,1119,1,3166.4099,0.2559,72.0352,4.4071,1
2022-04-24,2022,4,24,"12:00:00","Savanna",17.65,-0.34,10.31,16.37,12.8,7.52,1.37,-1.47,1.02,9.36,6,4.11,NA,NA,NA,NA,NA,0.0358,2793.0127,1119,1,3177.8305,0.2743,75.8564,4.4527,1
2022-04-25,2022,4,25,"12:00:00","Savanna",15.44,5.64,10.44,17.65,16.37,12.8,-0.34,1.37,-1.47,10.31,9.36,6,NA,NA,NA,NA,NA,-0.0166,2799.873,1119,1,3184.6908,0.3234,80.6594,4.5071,1
2022-04-26,2022,4,26,"12:00:00","Savanna",10.49,4.56,6.92,15.44,17.65,16.37,5.64,-0.34,1.37,10.44,10.31,9.36,NA,NA,NA,NA,NA,0.8041,2816.6362,1119,1,3201.454,0.116,84.0703,4.544,1
2022-04-27,2022,4,27,"12:00:00","Savanna",12.17,-0.03,5.91,10.49,15.44,17.65,4.56,5.64,-0.34,6.92,10.44,10.31,NA,NA,NA,NA,NA,0.639,2837.6611,1119,1,3222.4789,0.1349,85.9951,4.5643,1
